#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TIMP1	MMP13	9606.ENSP00000218388	9606.ENSP00000260302	0	0	0	0	0.063	0.180	0	0.920	0.934
TIMP1	MMP7	9606.ENSP00000218388	9606.ENSP00000260227	0	0	0	0	0	0.180	0	0.924	0.936
TIMP1	SAA1	9606.ENSP00000218388	9606.ENSP00000384906	0	0	0	0	0.084	0	0.900	0.369	0.937
TIMP1	IL17A	9606.ENSP00000218388	9606.ENSP00000344192	0	0	0	0	0	0	0.900	0.523	0.950
TIMP1	STAT3	9606.ENSP00000218388	9606.ENSP00000264657	0	0	0	0	0.063	0	0.900	0.529	0.952
TIMP1	CD44	9606.ENSP00000218388	9606.ENSP00000398632	0	0	0	0	0.158	0	0	0.952	0.958
TIMP1	FGF2	9606.ENSP00000218388	9606.ENSP00000264498	0	0	0	0	0	0	0.900	0.652	0.963
TIMP1	IL10	9606.ENSP00000218388	9606.ENSP00000412237	0	0	0	0	0.062	0	0.900	0.654	0.964
TIMP1	LCN2	9606.ENSP00000218388	9606.ENSP00000362108	0	0	0	0	0.065	0	0.900	0.675	0.966
TIMP1	IL6	9606.ENSP00000218388	9606.ENSP00000385675	0	0	0	0	0.100	0	0.900	0.740	0.974
TIMP1	MMP10	9606.ENSP00000218388	9606.ENSP00000279441	0	0	0	0	0.087	0.844	0	0.870	0.980
TIMP1	MMP1	9606.ENSP00000218388	9606.ENSP00000322788	0	0	0	0	0.157	0.869	0.900	0.989	0.999
TIMP1	MMP9	9606.ENSP00000218388	9606.ENSP00000361405	0	0	0	0	0.063	0.522	0.800	0.990	0.999
TIMP1	MMP2	9606.ENSP00000218388	9606.ENSP00000219070	0	0	0	0	0.155	0.327	0.900	0.989	0.999
TIMP1	MMP3	9606.ENSP00000218388	9606.ENSP00000299855	0	0	0	0	0.111	0.941	0.900	0.989	0.999
TIMP1	MMP14	9606.ENSP00000218388	9606.ENSP00000308208	0	0	0	0	0.159	0.977	0	0.986	0.999
TIMP2	MMP2	9606.ENSP00000262768	9606.ENSP00000219070	0	0	0	0	0.159	0.976	0.600	0.991	0.999
TIMP2	MMP15	9606.ENSP00000262768	9606.ENSP00000219271	0	0	0	0	0	0.180	0.650	0.758	0.924
TIMP2	MMP7	9606.ENSP00000262768	9606.ENSP00000260227	0	0	0	0	0	0.180	0	0.904	0.918
TIMP2	MMP13	9606.ENSP00000262768	9606.ENSP00000260302	0	0	0	0	0	0.702	0	0.925	0.976
TIMP2	SPOCK3	9606.ENSP00000262768	9606.ENSP00000349677	0	0	0	0	0.062	0	0.900	0.049	0.903
TIMP2	MMP17	9606.ENSP00000262768	9606.ENSP00000353767	0	0	0	0	0.067	0.180	0.650	0.705	0.910
TIMP2	MMP25	9606.ENSP00000262768	9606.ENSP00000337816	0	0	0	0	0	0.180	0.650	0.796	0.936
TIMP2	MMP9	9606.ENSP00000262768	9606.ENSP00000361405	0	0	0	0	0.068	0.180	0	0.923	0.936
TIMP2	MMP1	9606.ENSP00000262768	9606.ENSP00000322788	0	0	0	0	0.098	0.180	0	0.937	0.950
TIMP2	RECK	9606.ENSP00000262768	9606.ENSP00000367202	0	0	0	0	0.077	0	0.900	0.617	0.961
TIMP2	MMP3	9606.ENSP00000262768	9606.ENSP00000299855	0	0	0	0	0.091	0.180	0	0.958	0.966
TIMP2	MMP10	9606.ENSP00000262768	9606.ENSP00000279441	0	0	0	0	0.064	0.828	0	0.816	0.968
TIMP2	MMP16	9606.ENSP00000262768	9606.ENSP00000286614	0	0	0	0	0	0.180	0.900	0.728	0.975
TIMP2	MMP14	9606.ENSP00000262768	9606.ENSP00000308208	0	0	0	0	0.153	0.884	0.900	0.990	0.999
TIMP3	MMP2	9606.ENSP00000266085	9606.ENSP00000219070	0	0	0	0	0.288	0.670	0.800	0.973	0.998
TIMP3	LRP1	9606.ENSP00000266085	9606.ENSP00000243077	0	0	0	0	0.139	0	0	0.899	0.910
TIMP3	ADAMTS5	9606.ENSP00000266085	9606.ENSP00000284987	0	0	0	0	0.127	0.270	0	0.859	0.902
TIMP3	MMP3	9606.ENSP00000266085	9606.ENSP00000299855	0	0	0	0	0.088	0.568	0	0.837	0.930
TIMP3	MMP9	9606.ENSP00000266085	9606.ENSP00000361405	0	0	0	0	0	0.327	0.800	0.914	0.987
TIMP4	MMP2	9606.ENSP00000287814	9606.ENSP00000219070	0	0	0	0	0.070	0.560	0	0.895	0.953
TPSAB1	MMP1	9606.ENSP00000343577	9606.ENSP00000322788	0	0	0	0	0	0	0.900	0.041	0.900
VEGFA	OSM	9606.ENSP00000478570	9606.ENSP00000215781	0	0	0	0	0	0	0.900	0.520	0.949
VEGFA	LBP	9606.ENSP00000478570	9606.ENSP00000217407	0	0	0	0	0	0	0.900	0.145	0.910
VEGFA	MMP2	9606.ENSP00000478570	9606.ENSP00000219070	0	0	0	0	0.065	0	0.900	0.848	0.984
VEGFA	HGF	9606.ENSP00000478570	9606.ENSP00000222390	0	0	0	0	0	0	0.500	0.860	0.927
VEGFA	IL23A	9606.ENSP00000478570	9606.ENSP00000228534	0	0	0	0	0	0	0.900	0.174	0.913
VEGFA	LIF	9606.ENSP00000478570	9606.ENSP00000249075	0	0	0	0	0.093	0	0.900	0.598	0.960
VEGFA	THBS1	9606.ENSP00000478570	9606.ENSP00000260356	0	0	0	0	0	0.270	0	0.895	0.920
VEGFA	FGF2	9606.ENSP00000478570	9606.ENSP00000264498	0	0	0	0	0	0	0.900	0.923	0.991
VEGFA	STAT3	9606.ENSP00000478570	9606.ENSP00000264657	0	0	0	0	0	0.509	0.900	0.813	0.990
VEGFA	MMP3	9606.ENSP00000478570	9606.ENSP00000299855	0	0	0	0	0	0	0.900	0.671	0.965
VEGFA	CTNNA1	9606.ENSP00000478570	9606.ENSP00000304669	0	0	0	0	0	0	0.900	0.161	0.912
VEGFA	SDC2	9606.ENSP00000478570	9606.ENSP00000307046	0	0	0	0	0.062	0	0	0.901	0.903
VEGFA	MMP1	9606.ENSP00000478570	9606.ENSP00000322788	0	0	0	0	0.069	0	0.900	0.683	0.967
VEGFA	HSP90AA1	9606.ENSP00000478570	9606.ENSP00000335153	0	0	0	0	0	0.270	0.900	0.872	0.989
VEGFA	IL17F	9606.ENSP00000478570	9606.ENSP00000337432	0	0	0	0	0	0	0.900	0.369	0.934
VEGFA	IL17A	9606.ENSP00000478570	9606.ENSP00000344192	0	0	0	0	0	0	0.900	0.739	0.972
VEGFA	CTNNB1	9606.ENSP00000478570	9606.ENSP00000344456	0	0	0	0	0	0	0.900	0.760	0.975
VEGFA	MMP9	9606.ENSP00000478570	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.879	0.987
VEGFA	LCN2	9606.ENSP00000478570	9606.ENSP00000362108	0	0	0	0	0	0.101	0.900	0.469	0.948
VEGFA	SRC	9606.ENSP00000478570	9606.ENSP00000362680	0	0	0	0	0.065	0	0.900	0.815	0.981
VEGFA	HSPG2	9606.ENSP00000478570	9606.ENSP00000363827	0	0	0	0	0.077	0	0.800	0.789	0.957
VEGFA	EDN1	9606.ENSP00000478570	9606.ENSP00000368683	0	0	0	0	0	0	0	0.923	0.923
VEGFA	TEK	9606.ENSP00000478570	9606.ENSP00000369375	0	0	0	0	0.062	0.059	0.600	0.973	0.989
VEGFA	SDC1	9606.ENSP00000478570	9606.ENSP00000370542	0	0	0	0	0.076	0	0	0.965	0.967
VEGFA	POMC	9606.ENSP00000478570	9606.ENSP00000384092	0	0	0	0	0	0	0.900	0.417	0.939
VEGFA	SAA1	9606.ENSP00000478570	9606.ENSP00000384906	0	0	0	0	0	0	0.900	0.342	0.931
VEGFA	IL6	9606.ENSP00000478570	9606.ENSP00000385675	0	0	0	0	0.063	0	0.900	0.879	0.987
VEGFA	BCAR1	9606.ENSP00000478570	9606.ENSP00000391669	0	0	0	0	0.076	0	0.900	0.391	0.938
VEGFA	IL10	9606.ENSP00000478570	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.845	0.983
VEGFA	ANGPT1	9606.ENSP00000478570	9606.ENSP00000428340	0	0	0	0	0	0.058	0	0.949	0.951
WDR72	MMP20	9606.ENSP00000379619	9606.ENSP00000260228	0	0	0	0	0	0	0	0.900	0.900
